,id,CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,CNPJ
8137,38,904,Envelopamento de documentos,por envelope,2006-03-01,10.0,Real,Por evento,411939
8138,39,905,Pagamento de funcionários via relação,por funcionario,1996-07-25,0.0,Real,Por evento,411939
8139,40,906,Pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,Real,Por evento,411939
8140,0,101,Confecção de ficha cadastral,por cliente,2013-08-30,50.0,Real,Por evento,17453575
8141,1,102,Renovação de ficha cadastral,por cliente,2013-08-30,50.0,Real,A cada 360 dias,17453575
8142,2,103,Consultas a serviços de proteção ao crédito,por consulta,2013-08-30,25.0,Real,Por evento,17453575
8143,3,401,Abertura de conta,por conta,2018-07-01,0.0,Real,Por evento,17453575
8144,4,402,Manutenção de conta ativa,por conta,2013-08-30,20.0,Real,A cada 180 dias,17453575
8145,5,403,Manutenção de conta inativa,por conta,2013-08-30,20.0,Real,A cada 180 dias,17453575
8146,6,407,Débito autorizado em conta-corrente,por operacao,2020-07-02,25.0,Real,Por evento,17453575
8147,7,502,Emissão de DOC C,por operacao,2013-08-30,15.0,Real,Por evento,17453575
8148,8,503,Emissão de DOC D,por operacao,2013-08-30,15.0,Real,Por evento,17453575
8149,9,504,Ordem de Pagamento,por operacao,2013-08-30,30.0,Real,Por evento,17453575
8150,10,506,Transferência Eletrônica Disponível - TED,por operacao,2013-08-30,15.0,Real,Por evento,17453575
8151,11,602,Por outros meios,por emissao,2018-07-01,10.0,Real,Por evento,17453575
8152,12,701,Entrada por borderô (listagem de titulos),por titulo,2018-10-01,10.0,Real,Por evento,17453575
8153,13,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-10-01,10.0,Real,Por evento,17453575
8154,14,801,Abertura de crédito,por operacao,2013-08-30,500.0,Real,Por evento,17453575
8155,15,802,Renegociação de dívida,por operacao,2013-08-30,50.0,Real,Por evento,17453575
8156,16,803,Substituição de garantia,por operacao,2013-08-30,100.0,Real,Por evento,17453575
8157,17,805,Rescisão Contratual (Quitação Antecipada),por operacao,2013-08-30,1000.0,Real,Por evento,17453575
8158,18,901,Segunda via de documento,por copia,2013-08-30,6.0,Real,Por evento,17453575
8159,19,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2018-07-01,200.0,Real,Por evento,17453575
8160,20,1004,Exportação: Conferência de Documentos,por operacao,2018-07-01,200.0,Real,Por evento,17453575
8161,21,1006,Importação: Edição de Contrato de Câmbio,por operacao,2018-07-01,200.0,Real,Por evento,17453575
8162,22,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2020-01-02,250.0,Real,Por evento,17453575
8163,23,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2018-07-01,200.0,Real,Por evento,17453575
8164,24,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2018-07-01,2000.0,Real,Por evento,17453575
8165,25,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2018-07-01,200.0,Real,Por evento,17453575
8166,26,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2021-05-31,200.0,Real,Por evento,17453575
8167,27,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2020-01-02,250.0,Real,Por evento,17453575
8168,28,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2020-07-02,200.0,Real,Por evento,17453575
8169,0,101,Confecção de ficha cadastral,por cliente,2021-05-07,500.0,Real,Por evento,11271860
8170,1,506,Transferência Eletrônica Disponível - TED,por operacao,2016-08-08,50.0,Real,Por evento,11271860
8171,2,801,Abertura de crédito,por operacao,2021-05-07,800.0,Real,Por evento,11271860
8172,3,802,Renegociação de dívida,por operacao,2021-05-07,500.0,Real,Por evento,11271860
8173,4,901,Segunda via de documento,por copia,2021-05-07,100.0,Real,Por evento,11271860
8174,0,101,Confecção de ficha cadastral,por cliente,2017-04-03,200.0,Real,Por evento,7747410
8175,0,101,Confecção de ficha cadastral,por cliente,2010-04-28,1000.0,Real,Por evento,4379829
8176,1,502,Emissão de DOC C,por operacao,2008-04-30,10.0,Real,Por evento,4379829
8177,2,506,Transferência Eletrônica Disponível - TED,por operacao,2012-07-03,10.0,Real,Por evento,4379829
8178,3,802,Renegociação de dívida,por operacao,2008-04-30,1000.0,Real,Por evento,4379829
8179,4,805,Rescisão Contratual (Quitação Antecipada),por operacao,2005-04-14,0.0,Real,Por evento,4379829
8180,5,901,Segunda via de documento,por copia,2001-05-28,5.0,Real,Por evento,4379829
8181,0,101,Confecção de ficha cadastral,por cliente,2021-01-04,0.0,Real,Por evento,74828799
8182,1,102,Renovação de ficha cadastral,por cliente,2021-11-10,160.0,Real,A cada 180 dias,74828799
8183,2,103,Consultas a serviços de proteção ao crédito,por consulta,2014-10-24,50.0,Real,Por evento,74828799
8184,3,302,Talão-20 folhas (segundo talão no mês),por talao,2020-11-11,200.0,Real,Por evento,74828799
8185,4,303,Cheque administrativo,por cheque,2020-11-11,150.0,Real,Por evento,74828799
8186,5,304,Cheque avulso,por cheque,2020-11-11,100.0,Real,Por evento,74828799
8187,6,305,Cheque devolvido por insuficiência de fundos,por cheque,2020-11-11,50.0,Real,Por evento,74828799
8188,7,306,Oposição/sustação de pagamento de cheque,por cheque,2020-11-11,100.0,Real,Por evento,74828799
8189,8,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2020-11-11,60.0,Real,Por evento,74828799
8190,9,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2020-11-11,60.0,Real,Por evento,74828799
8191,10,310,Cobrança de cheque por compensação,por cheque,2009-11-27,0.0,Real,Por evento,74828799
8192,11,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2009-11-27,0.0,Real,Por evento,74828799
8193,12,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2020-11-11,150.0,Real,Por evento,74828799
8194,13,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2020-11-11,0.0,Real,Por evento,74828799
8195,14,401,Abertura de conta,por conta,2020-12-10,0.0,Real,Por evento,74828799
8196,15,402,Manutenção de conta ativa,por conta,2020-11-11,50.0,Real,A cada 30 dias,74828799
8197,16,403,Manutenção de conta inativa,por conta,2014-10-24,300.0,Real,A cada 180 dias,74828799
8198,17,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2014-10-24,35.0,Real,Por evento,74828799
8199,18,405,Concessão de cheque especial/conta garantida,por conta,2014-10-24,500.0,Real,Por evento,74828799
8200,19,406,Renovação de cheque especial/conta garantida,por conta,2014-10-24,500.0,Real,A cada 180 dias,74828799
8201,20,407,Débito autorizado em conta-corrente,por operacao,2014-10-24,10.0,Real,Por evento,74828799
8202,21,408,Banco domestico-conta principal (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,74828799
8203,22,409,Banco doméstico-conta secundária (com limite de acessos),por conta,2009-11-27,0.0,Real,A cada 0 dias,74828799
8204,23,502,Emissão de DOC C,por operacao,2014-10-24,20.0,Real,Por evento,74828799
8205,24,503,Emissão de DOC D,por operacao,2014-10-24,20.0,Real,Por evento,74828799
8206,25,504,Ordem de Pagamento,por operacao,2020-11-11,18.0,Real,Por evento,74828799
8207,26,505,Depósito em outra agência,por operacao,2014-10-24,10.0,Real,Por evento,74828799
8208,27,506,Transferência Eletrônica Disponível - TED,por operacao,2020-11-11,50.0,Real,Por evento,74828799
8209,28,602,Por outros meios,por emissao,2017-08-28,10.0,Real,Por evento,74828799
8210,29,701,Entrada por borderô (listagem de titulos),por titulo,2014-10-24,7.0,Real,Por evento,74828799
8211,30,704,Manutenção de título vencido,por titulo,2014-10-24,7.0,Real,A cada 30 dias,74828799
8212,31,705,Envio para protesto,por titulo,2014-10-24,10.0,Real,Por evento,74828799
8213,32,706,Sustação de protesto,por titulo,2014-10-24,10.0,Real,Por evento,74828799
8214,33,707,Devolução de título,por titulo,2014-10-24,10.0,Real,Por evento,74828799
8215,34,801,Abertura de crédito,por operacao,2022-04-02,50000.0,Real,Por evento,74828799
8216,35,802,Renegociação de dívida,por operacao,2022-05-01,50000.0,Real,Por evento,74828799
8217,36,803,Substituição de garantia,por operacao,2014-10-24,200.0,Real,Por evento,74828799
8218,37,804,Custódia de cheque pré-datado,por operacao,2012-11-01,35.0,Real,Por evento,74828799
8219,38,805,Rescisão Contratual (Quitação Antecipada),por operacao,2007-08-23,0.0,Real,Por evento,74828799
8220,39,901,Segunda via de documento,por copia,2017-08-28,10.0,Real,Por evento,74828799
8221,40,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2020-11-11,750.0,Real,Por evento,74828799
8222,41,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2017-08-28,270.0,Real,Por evento,74828799
8223,42,1004,Exportação: Conferência de Documentos,por operacao,2017-08-28,270.0,Real,Por evento,74828799
8224,43,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2020-11-11,750.0,Real,Por evento,74828799
8225,44,1006,Importação: Edição de Contrato de Câmbio,por operacao,2020-11-11,750.0,Real,Por evento,74828799
8226,45,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2017-08-28,270.0,Real,Por evento,74828799
8227,46,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2017-08-28,270.0,Real,Por evento,74828799
8228,47,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2020-11-11,750.0,Real,Por evento,74828799
8229,48,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2017-08-28,270.0,Real,Por evento,74828799
8230,49,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2017-08-28,270.0,Real,Por evento,74828799
8231,50,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2020-11-11,1200.0,Real,Por evento,74828799
8232,51,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2020-11-11,1200.0,Real,Por evento,74828799
8233,52,1015,Financeiro - Ingresso de Recursos: Confecção de Cadastro no Cademp,por operacao,2020-11-11,1200.0,Real,Por evento,74828799
8234,53,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2014-10-25,500.0,Real,Por evento,74828799
8235,54,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2014-10-25,500.0,Real,Por evento,74828799
8236,55,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2020-11-11,1200.0,Real,Por evento,74828799
8237,0,101,Confecção de ficha cadastral,por cliente,2020-02-16,7.0,Percentual,Por evento,3311443
8238,1,102,Renovação de ficha cadastral,por cliente,2020-02-16,7.0,Percentual,A cada 365 dias,3311443
8239,2,103,Consultas a serviços de proteção ao crédito,por consulta,2013-11-02,30.0,Real,Por evento,3311443
8240,3,502,Emissão de DOC C,por operacao,2013-11-02,20.0,Real,Por evento,3311443
8241,4,503,Emissão de DOC D,por operacao,2013-11-02,20.0,Real,Por evento,3311443
8242,5,504,Ordem de Pagamento,por operacao,2013-11-02,20.0,Real,Por evento,3311443
8243,6,505,Depósito em outra agência,por operacao,2013-11-02,20.0,Real,Por evento,3311443
8244,7,506,Transferência Eletrônica Disponível - TED,por operacao,2021-12-31,0.0,Real,Por evento,3311443
8245,8,705,Envio para protesto,por titulo,2013-11-02,20.0,Real,Por evento,3311443
8246,9,706,Sustação de protesto,por titulo,2013-11-02,20.0,Real,Por evento,3311443
8247,10,801,Abertura de crédito,por operacao,2005-12-19,6.0,Percentual,Por evento,3311443
8248,11,802,Renegociação de dívida,por operacao,2003-10-15,2.0,Percentual,Por evento,3311443
8249,12,901,Segunda via de documento,por copia,2013-11-02,20.0,Real,Por evento,3311443
8250,13,902,Ressarcimento de despesas-telefonema,por chamada,2013-11-02,20.0,Real,Por evento,3311443
8251,14,904,Envelopamento de documentos,por envelope,2013-11-02,10.0,Real,Por evento,3311443
8252,0,101,Confecção de ficha cadastral,por cliente,1996-07-25,0.0,Real,Por evento,43180355
8253,1,102,Renovação de ficha cadastral,por cliente,1996-07-25,0.0,Real,A cada 0 dias,43180355
8254,2,103,Consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,Real,Por evento,43180355
8255,3,201,"Comum, para débito, saque e consultas",por cartao,2009-12-16,0.0,Real,A cada 0 dias,43180355
8256,4,202,"Débito, saque e garantia de cheque-anuidade do contrato",por cartao,2009-12-16,0.0,Real,A cada 0 dias,43180355
8257,5,203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2009-12-16,0.0,Real,Por evento,43180355
8258,6,204,Cartão multiplo-nacional-anuidade do contrato,por cartao,2017-05-25,47.88,Real,A cada 365 dias,43180355
8259,7,205,Cartão multiplo-nacional-confecção do cartão,por cartao,2009-12-16,0.0,Real,Por evento,43180355
8260,8,208,Cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2005-11-01,21.0,Real,A cada 365 dias,43180355
8261,9,209,Cartão multiplo adicional-nacional-confecção do cartão,por cartao,2009-12-16,0.0,Real,Por evento,43180355
8262,10,402,Manutenção de conta ativa,por conta,2019-11-14,89.0,Real,A cada 30 dias,43180355
8263,11,403,Manutenção de conta inativa,por conta,2019-11-14,50.0,Real,A cada 30 dias,43180355
8264,12,501,Saque em caixa automática externa/banco 24 horas,por saque,2017-05-25,8.0,Real,Por evento,43180355
8265,13,506,Transferência Eletrônica Disponível - TED,por operacao,2019-11-14,4.99,Real,Por evento,43180355
8266,14,601,Em terminal  eletrônico,por emissao,2019-11-14,9.99,Real,Por evento,43180355
8267,15,602,Por outros meios,por emissao,2019-11-14,9.99,Real,Por evento,43180355
8268,16,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2005-11-01,3.0,Real,Por evento,43180355
8269,17,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2019-11-14,4.99,Real,Por evento,43180355
8270,18,704,Manutenção de título vencido,por titulo,2005-11-01,10.0,Real,A cada 30 dias,43180355
8271,19,801,Abertura de crédito,por operacao,1996-07-25,0.0,Real,Por evento,43180355
8272,20,802,Renegociação de dívida,por operacao,1996-07-25,0.0,Real,Por evento,43180355
8273,21,901,Segunda via de documento,por copia,2017-05-25,8.0,Real,Por evento,43180355
8274,22,902,Ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,Real,Por evento,43180355
8275,23,903,Ressarcimento de despesas-fax,por folha,1996-07-25,0.0,Real,Por evento,43180355
8276,24,904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,43180355
8277,0,101,Confecção de ficha cadastral,por cliente,2012-07-23,1000.0,Real,Por evento,1800019
8278,1,102,Renovação de ficha cadastral,por cliente,2012-07-23,1000.0,Real,A cada 180 dias,1800019
8279,2,103,Consultas a serviços de proteção ao crédito,por consulta,2008-04-30,1000.0,Real,Por evento,1800019
8280,3,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2008-04-30,2500.0,Real,Por evento,1800019
8281,4,401,Abertura de conta,por conta,2012-12-31,0.0,Real,Por evento,1800019
8282,5,502,Emissão de DOC C,por operacao,2010-12-31,20.0,Real,Por evento,1800019
8283,6,503,Emissão de DOC D,por operacao,2010-12-31,20.0,Real,Por evento,1800019
8284,7,504,Ordem de Pagamento,por operacao,2008-04-30,100.0,Real,Por evento,1800019
8285,8,506,Transferência Eletrônica Disponível - TED,por operacao,2010-12-31,20.0,Real,Por evento,1800019
8286,9,602,Por outros meios,por emissao,2008-04-30,0.0,Real,Por evento,1800019
8287,10,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-30,10.0,Real,Por evento,1800019
8288,11,704,Manutenção de título vencido,por titulo,1997-04-25,10.0,Real,A cada 30 dias,1800019
8289,12,705,Envio para protesto,por titulo,1997-04-25,10.0,Real,Por evento,1800019
8290,13,706,Sustação de protesto,por titulo,1997-04-25,10.0,Real,Por evento,1800019
8291,14,707,Devolução de título,por titulo,1997-04-25,10.0,Real,Por evento,1800019
8292,15,801,Abertura de crédito,por operacao,2008-04-30,5.0,Percentual,Por evento,1800019
8293,16,802,Renegociação de dívida,por operacao,1997-04-25,1000.0,Real,Por evento,1800019
8294,17,803,Substituição de garantia,por operacao,1997-04-25,1000.0,Real,Por evento,1800019
8295,18,804,Custódia de cheque pré-datado,por operacao,1997-04-25,1000.0,Real,Por evento,1800019
8296,19,805,Rescisão Contratual (Quitação Antecipada),por operacao,2008-04-30,6000.0,Real,Por evento,1800019
8297,20,901,Segunda via de documento,por copia,1997-04-25,10.0,Real,Por evento,1800019
8298,21,902,Ressarcimento de despesas-telefonema,por chamada,1997-04-25,10.0,Real,Por evento,1800019
8299,22,903,Ressarcimento de despesas-fax,por folha,1997-04-25,10.0,Real,Por evento,1800019
8300,23,904,Envelopamento de documentos,por envelope,2012-07-23,12.0,Real,Por evento,1800019
8301,0,102,Renovação de ficha cadastral,por cliente,2017-08-02,0.0,Real,A cada 0 dias,27351731
8302,0,101,Confecção de ficha cadastral,por cliente,2015-04-29,2500.0,Real,Por evento,5503849
8303,1,102,Renovação de ficha cadastral,por cliente,2015-04-29,2500.0,Real,A cada 180 dias,5503849
8304,2,103,Consultas a serviços de proteção ao crédito,por consulta,2011-10-04,15.0,Real,Por evento,5503849
